Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Location,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
747.0,CA-2014-124429,2014-05-27,2014-05-27,Same Day,MH-17785,Maya Herman,Corporate,"United States,San Diego",California,92105,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,567.12,10,0.2,3991
748.0,CA-2014-124429,2014-05-27,2014-05-27,Same Day,MH-17785,Maya Herman,Corporate,"United States,San Diego",California,92105,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,4,0.0,397
749.0,CA-2016-150889,2016-03-20,2016-03-22,Second Class,PB-19105,Peter Bühler,Consumer,"United States,Evanston",Illinois,60201,Central,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,11.992,1,0.2,1145
750.0,CA-2017-126074,2017-10-02,2017-10-06,Standard Class,RF-19735,Roland Fjeld,Consumer,"United States,Trenton",Michigan,48183,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,3,0.0,278
751.0,CA-2017-126074,2017-10-02,2017-10-06,Standard Class,RF-19735,Roland Fjeld,Consumer,"United States,Trenton",Michigan,48183,Central,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,157.74,11,0.0,1019
752.0,CA-2017-126074,2017-10-02,2017-10-06,Standard Class,RF-19735,Roland Fjeld,Consumer,"United States,Trenton",Michigan,48183,Central,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",56.98,7,0.0,4933
753.0,CA-2017-126074,2017-10-02,2017-10-06,Standard Class,RF-19735,Roland Fjeld,Consumer,"United States,Trenton",Michigan,48183,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.88,1,0.0,2814
754.0,CA-2016-110499,2016-04-07,2016-04-09,First Class,YC-21895,Yoseph Carroll,Corporate,"United States,San Francisco",California,94110,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1199.976,3,0.2,4896
755.0,CA-2015-135272,2015-12-07,2015-12-12,Standard Class,MS-17830,Melanie Seite,Consumer,"United States,Los Angeles",California,90036,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,79.92,4,0.0,1908
756.0,CA-2016-140928,,2016-09-22,Standard Class,NB-18655,Nona Balk,Corporate,"United States,Jacksonville",Florida,32216,South,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,383.438,4,0.45,1817
757.0,CA-2014-106803,2014-12-29,2015-01-02,Standard Class,DC-13285,Debra Catini,Consumer,"United States,Cottage Grove",Minnesota,55016,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0.0,1685
758.0,CA-2014-106803,2014-12-29,2015-01-02,Standard Class,DC-13285,Debra Catini,Consumer,"United States,Cottage Grove",Minnesota,55016,Central,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,4,0.0,998
759.0,CA-2017-117240,2017-07-23,2017-07-28,Standard Class,CP-12340,Christine Phan,Corporate,"United States,New York City",New York,10009,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,13.128,3,0.2,4267
760.0,,2017-09-18,2017-09-22,Standard Class,BF-11020,Barry Französisch,Corporate,"United States,Green Bay",Wisconsin,54302,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0.0,2989
761.0,CA-2015-112319,2015-08-31,2015-09-05,Standard Class,AR-10510,Andrew Roberts,Consumer,"United States,Los Angeles",California,90004,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,58.32000000000001,9,0.0,2715
762.0,CA-2017-126046,2017-11-03,2017-11-07,Standard Class,JC-16105,Julie Creighton,Corporate,"United States,Atlanta",Georgia,30318,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,,3,0.0,373
763.0,CA-2015-114923,,2015-02-13,Standard Class,LH-17020,Lisa Hazard,Consumer,"United States,Columbus",Ohio,43229,East,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,107.982,3,0.4,502
764.0,CA-2014-162775,2014-01-13,2014-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,"United States,Bossier City",Louisiana,71111,South,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,2,0.0,1668
765.0,CA-2014-162775,2014-01-13,2014-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,"United States,Bossier City",Louisiana,71111,South,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,50.94,3,0.0,2871
766.0,CA-2014-162775,2014-01-13,2014-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,"United States,Bossier City",Louisiana,71111,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,,6,0.0,3597
767.0,CA-2014-162775,2014-01-13,2014-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,"United States,Bossier City",Louisiana,71111,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,5.64,3,0.0,311
768.0,CA-2014-162775,2014-01-13,2014-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,"United States,Bossier City",Louisiana,71111,South,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6,0.0,4968
769.0,CA-2014-106810,2014-05-14,2014-05-20,Standard Class,AJ-10795,Anthony Johnson,Corporate,"United States,Saint Petersburg",Florida,33710,South,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.8800000000001,2,0.2,3804
770.0,CA-2016-157245,2016-05-19,2016-05-24,Standard Class,LE-16810,Laurel Elliston,Consumer,"United States,Arlington",Virginia,22204,South,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,641.96,2,0.0,1993
771.0,CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,"United States,Des Moines",Iowa,50315,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,18.28,2,0.0,2484
772.0,CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,"United States,Des Moines",Iowa,50315,Central,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,207.0,3,0.0,1962
773.0,CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,"United States,Des Moines",Iowa,50315,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,32.35,5,0.0,2123
774.0,CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,"United States,Des Moines",Iowa,50315,Central,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,7.71,1,0.0,3448
775.0,CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,"United States,Des Moines",Iowa,50315,Central,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,40.3,2,0.0,3979
776.0,CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,"United States,Des Moines",Iowa,50315,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",34.58000000000001,7,0.0,1333
777.0,CA-2014-165974,2014-06-29,2014-07-06,Standard Class,DL-12865,Dan Lawera,Consumer,"United States,Cincinnati",Ohio,45231,East,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",32.76,7,0.2,2642
,CA-2015-144267,2015-08-21,2015-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,"United States,San Francisco",California,94110,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,544.008,3,0.2,3498
779.0,CA-2015-144267,2015-08-21,2015-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,"United States,San Francisco",California,94110,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3,0.0,4518
780.0,CA-2015-144267,2015-08-21,2015-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,"United States,San Francisco",California,94110,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,23.92,4,0.0,1518
781.0,CA-2015-144267,2015-08-21,2015-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,"United States,San Francisco",California,94110,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,4.28,1,0.0,4413
782.0,US-2015-157014,2015-10-03,2015-10-06,Second Class,BM-11785,Bryan Mills,Consumer,"United States,Columbus",Ohio,43229,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,32.07,5,0.7,1640
783.0,US-2015-157014,2015-10-03,2015-10-06,Second Class,BM-11785,Bryan Mills,Consumer,"United States,Columbus",Ohio,43229,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24.0,2,0.2,1213
784.0,US-2015-157014,2015-10-03,2015-10-06,Second Class,BM-11785,Bryan Mills,Consumer,"United States,Columbus",Ohio,43229,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",35.49,1,0.5,691
785.0,,2015-10-03,2015-10-06,Second Class,BM-11785,Bryan Mills,Consumer,"United States,Columbus",Ohio,43229,East,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,47.984,2,0.2,2605
786.0,CA-2015-154921,2015-05-23,2015-05-28,Standard Class,EA-14035,Erin Ashbrook,Corporate,"United States,Columbia",South Carolina,29203,South,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,186.69,3,0.0,2338
787.0,CA-2017-129567,2017-03-17,2017-03-21,Second Class,CL-12565,Clay Ludtke,Consumer,"United States,Lancaster",California,93534,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456,2,0.2,4300
788.0,CA-2015-154620,2015-12-12,2015-12-16,Standard Class,LT-17110,Liz Thompson,Consumer,"United States,Lancaster",California,93534,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",348.9280000000001,2,0.2,2505
789.0,CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,"United States,Richmond",Virginia,23223,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,143.96,4,0.0,4745
790.0,CA-2015-115938,,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,"United States,Richmond",Virginia,23223,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",15.42,1,0.0,385
791.0,CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,"United States,Richmond",Virginia,23223,South,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",43.04,8,0.0,4923
792.0,CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,"United States,Richmond",Virginia,23223,South,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,332.94,3,0.0,2192
793.0,CA-2016-105256,2016-05-20,2016-05-20,Same Day,JK-15730,Joe Kamberova,Consumer,"United States,Asheville",North Carolina,28806,South,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,0.2,1530
794.0,CA-2014-156433,2014-09-20,2014-09-26,Standard Class,ES-14020,Erica Smith,Consumer,"United States,San Francisco",California,94110,West,OFF-LA-10001569,Office Supplies,Labels,Avery 499,9.96,2,0.0,1937
795.0,CA-2014-156433,2014-09-20,2014-09-26,Standard Class,ES-14020,Erica Smith,Consumer,"United States,San Francisco",California,94110,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72,4,0.0,1402
796.0,CA-2017-151428,2017-09-21,2017-09-26,Standard Class,RH-19495,Rick Hansen,Consumer,"United States,Rochester",Minnesota,55901,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,20.16,7,0.0,3759
797.0,CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,David Bremer,Corporate,"United States,Rochester",New York,14609,East,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,132.79,7,0.0,2974
798.0,CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,David Bremer,Corporate,"United States,Rochester",New York,14609,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,12.96,2,0.0,4417
799.0,CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,David Bremer,Corporate,"United States,Rochester",New York,14609,East,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,21.56,7,0.0,2047
800.0,CA-2015-101910,,2015-12-03,Standard Class,CD-11920,Carlos Daly,Consumer,"United States,Lake Elsinore",California,92530,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,5,0.2,4257
801.0,CA-2017-105809,2017-02-20,2017-02-23,First Class,HW-14935,Helen Wasserman,Corporate,"United States,San Diego",California,92105,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",22.23,1,0.0,3364
802.0,CA-2017-105809,2017-02-20,2017-02-23,First Class,HW-14935,Helen Wasserman,Corporate,"United States,San Diego",California,92105,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.968,2,0.2,2066
803.0,CA-2016-136133,2016-08-18,2016-08-23,Second Class,HW-14935,Helen Wasserman,Corporate,"United States,New York City",New York,10024,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,355.32,9,0.0,598
804.0,CA-2016-115504,2016-03-12,2016-03-17,Standard Class,MC-18130,Mike Caudle,Corporate,"United States,Monroe",Louisiana,71203,South,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2,0.0,3746
805.0,CA-2017-135783,2017-04-22,2017-04-24,First Class,GM-14440,Gary McGarr,Consumer,"United States,San Francisco",California,94122,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0.0,1247
,CA-2014-134313,2014-11-01,2014-11-07,Standard Class,RA-19915,Russell Applegate,Consumer,"United States,Denver",Colorado,80219,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,43.176,3,0.2,2908
807.0,CA-2014-134313,2014-11-01,2014-11-07,Standard Class,RA-19915,Russell Applegate,Consumer,"United States,Denver",Colorado,80219,West,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1983.968,4,0.2,4775
808.0,CA-2015-140921,2015-02-03,2015-02-05,First Class,AA-10375,Allen Armold,Consumer,"United States,Omaha",Nebraska,68104,Central,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,0.0,3323
809.0,CA-2015-140921,2015-02-03,2015-02-05,First Class,AA-10375,Allen Armold,Consumer,"United States,Omaha",Nebraska,68104,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,149.97,3,0.0,4173
,CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,"United States,Edmonds",Washington,98026,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,11.52,4,0.0,3510
811.0,CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,"United States,Edmonds",Washington,98026,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1298.55,5,0.0,659
812.0,CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,"United States,Edmonds",Washington,98026,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,213.92,4,0.0,4657
813.0,CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,"United States,Edmonds",Washington,98026,West,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78,2,0.0,860
814.0,CA-2017-143686,2017-05-14,2017-05-14,Same Day,PJ-19015,Pauline Johnson,Consumer,"United States,Santa Ana",California,92704,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0.0,3905
815.0,CA-2017-143686,2017-05-14,2017-05-14,Same Day,PJ-19015,Pauline Johnson,Consumer,"United States,Santa Ana",California,92704,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7,0.0,2785
816.0,,2015-03-20,2015-03-23,First Class,BW-11110,Bart Watters,Corporate,"United States,Milwaukee",Wisconsin,53209,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0.0,4664
817.0,CA-2016-149370,2016-09-15,2016-09-19,Standard Class,DB-13210,Dean Braden,Consumer,"United States,Philadelphia",Pennsylvania,19140,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,5.344,1,0.2,2886
,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,"United States,Philadelphia",Pennsylvania,19140,East,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,41.47200000000001,8,0.2,1815
819.0,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,"United States,Philadelphia",Pennsylvania,19140,East,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,3.168000000000001,3,0.7,236
820.0,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,"United States,Philadelphia",Pennsylvania,19140,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1228.465,5,0.3,4240
821.0,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,"United States,Philadelphia",Pennsylvania,19140,East,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,31.08600000000001,3,0.7,3565
822.0,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,"United States,Philadelphia",Pennsylvania,19140,East,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,335.52,4,0.2,3136
823.0,CA-2017-101434,2017-06-20,2017-06-27,Standard Class,TR-21325,Toby Ritter,Consumer,"United States,Belleville",New Jersey,7109,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97,3,0.0,212
824.0,CA-2017-101434,2017-06-20,2017-06-27,Standard Class,TR-21325,Toby Ritter,Consumer,"United States,Belleville",New Jersey,7109,East,OFF-LA-10003223,Office Supplies,Labels,Avery 508,9.82,2,0.0,4021
825.0,US-2014-102071,,2014-05-15,Standard Class,PG-18820,Patrick Gardner,Consumer,"United States,San Francisco",California,94110,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,4.0,1884
826.0,US-2014-102071,2014-05-09,2014-05-15,Standard Class,PG-18820,Patrick Gardner,Consumer,"United States,San Francisco",California,94110,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0.0,1654
827.0,,2017-08-21,2017-08-28,Standard Class,GT-14710,Greg Tran,Consumer,"United States,Lakeville",Minnesota,55044,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35.0,7,0.0,817
828.0,CA-2017-126956,2017-08-21,2017-08-28,Standard Class,GT-14710,Greg Tran,Consumer,"United States,Lakeville",Minnesota,496505,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,37.24,4,0.0,3395
829.0,CA-2017-126956,2017-08-21,2017-08-28,Standard Class,GT-14710,Greg Tran,Consumer,"United States,Lakeville",Minnesota,55044,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0.0,4572
830.0,CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Joel Eaton,Consumer,"United States,Florence",Kentucky,41042,South,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",301.96,2,0.0,205
831.0,CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Joel Eaton,Consumer,"United States,Florence",Kentucky,41042,South,OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,3,0.0,3970
832.0,CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Joel Eaton,Consumer,"United States,Florence",Kentucky,41042,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98,2,0.0,4407
833.0,CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Joel Eaton,Consumer,"United States,Florence",Kentucky,41042,South,TEC-PH-10002085,Technology,Phones,Clarity 53712,65.99,1,0.0,1676
834.0,CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,"United States,Tampa",Florida,33614,South,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,35.216,2,0.2,3353
835.0,CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,"United States,Tampa",Florida,33614,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.696,2,0.2,651
836.0,CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,"United States,Tampa",Florida,33614,South,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,265.475,1,0.5,4142
837.0,US-2014-115987,2014-09-08,2014-09-13,Second Class,LH-17020,Lisa Hazard,Consumer,"United States,Tyler",Texas,75701,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,51.18399999999998,4,0.8,4178
838.0,US-2017-156083,2017-11-04,2017-11-11,Standard Class,JL-15175,James Lanier,Home Office,"United States,Columbia",Tennessee,38401,South,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",9.664000000000001,2,0.2,1523
,US-2016-137547,2016-03-07,2016-03-12,Standard Class,EB-13705,Ed Braxton,Corporate,"United States,Fort Worth",Texas,76106,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.072,3,0.2,3871
840.0,CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,Brian Moss,Corporate,"United States,New York City",New York,10035,East,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3,0.0,1714
841.0,CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,Brian Moss,Corporate,"United States,New York City",New York,10035,East,OFF-AR-10002578,Office Supplies,Art,Newell 335,11.52,4,0.0,314
842.0,CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,Brian Moss,Corporate,"United States,New York City",New York,10035,East,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,186.048,4,0.2,3126
843.0,CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,Eudokia Martin,Corporate,"United States,Los Angeles",California,90036,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,37.44,4,0.2,1865
844.0,CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,Eudokia Martin,Corporate,"United States,Los Angeles",California,90036,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976,4,0.2,4443
845.0,CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,Eudokia Martin,Corporate,"United States,Los Angeles",California,90036,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,11.36,2,0.0,2530
846.0,CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,Eudokia Martin,Corporate,"United States,Los Angeles",California,90036,West,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62,2,0.0,2924
847.0,CA-2015-114300,2015-10-13,2015-10-17,Standard Class,AF-10885,Art Foster,Consumer,"United States,Louisville",Kentucky,40214,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,83.72,7,0.0,1052
848.0,CA-2015-114300,2015-10-13,2015-10-17,Standard Class,AF-10885,Art Foster,Consumer,"United States,Louisville",Kentucky,40214,South,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,287.94,70,0.0,1275
849.0,CA-2017-107503,2017-01-01,2017-01-06,Standard Class,GA-14725,Guy Armstrong,Consumer,"United States,Lorain",Ohio,44052,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",48.896,4,0.2,2581
850.0,CA-2014-107755,2014-02-07,2014-02-12,Standard Class,CK-12760,Cyma Kinney,Corporate,"United States,Linden",New Jersey,7036,East,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,115.36,7,0.0,4726
851.0,CA-2016-152534,2016-06-20,2016-06-25,Second Class,DP-13105,Dave Poirier,Corporate,"United States,Salinas",California,93905,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,5.16,2,0.0,2111
852.0,CA-2016-152534,2016-06-20,2016-06-25,Second Class,DP-13105,Dave Poirier,Corporate,"United States,Salinas",California,93905,West,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,38.88,6,0.0,710
853.0,CA-2016-113747,2016-05-28,2016-06-04,Standard Class,VD-21670,Valerie Dominguez,Consumer,"United States,Jackson",Mississippi,39212,South,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",185.88,6,0.0,4334
854.0,CA-2016-123274,2016-02-19,2016-02-24,Standard Class,GT-14710,Greg Tran,Consumer,"United States,New York City",New York,10035,East,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0.0,2825
855.0,CA-2016-123274,2016-02-19,2016-02-24,Standard Class,GT-14710,Greg Tran,Consumer,"United States,New York City",New York,10035,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0.0,4975
856.0,CA-2014-125612,2014-08-03,2014-08-08,Standard Class,BK-11260,Berenike Kampe,Consumer,"United States,New York City",New York,10035,East,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,39.96,2,0.0,1535
857.0,CA-2014-125612,2014-08-03,2014-08-08,Standard Class,BK-11260,Berenike Kampe,Consumer,"United States,New York City",New York,10035,East,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,102.3,10,0.0,2807
